"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o18234210","2017-10-22","20:10","","","33","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18233247","2017-10-22","18:05","","","39","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18232539","2017-10-22","16:32","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18231482","2017-10-22","14:18","","20","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18230892","2017-10-22","12:09","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18230067","2017-10-21","20:15","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18229752","2017-10-21","18:15","","","11","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18227836","2017-10-21","12:29","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18226388","2017-10-20","18:23","","5","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18222362","2017-10-20","14:00","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18219673","2017-10-20","11:57","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18217787","2017-10-20","10:01","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18216896","2017-10-20","08:09","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18216052","2017-10-19","23:58","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18215567","2017-10-19","22:06","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18018266","2017-10-19","20:12","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18016540","2017-10-19","18:04","","","32","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18014079","2017-10-19","16:02","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18011069","2017-10-19","14:03","","","23","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18007740","2017-10-19","11:57","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18005297","2017-10-19","10:07","","","11","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18003030","2017-10-19","00:07","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18002309","2017-10-18","22:11","","","30","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o18000740","2017-10-18","20:03","","","18","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17998684","2017-10-18","18:11","","","33","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17995782","2017-10-18","16:08","","","40","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17992494","2017-10-18","14:10","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17988666","2017-10-18","11:54","","","23","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17986131","2017-10-18","10:04","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17983812","2017-10-18","00:02","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17982940","2017-10-17","21:56","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17981646","2017-10-17","20:05","","","34","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17979686","2017-10-17","18:08","","","64","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17977024","2017-10-17","16:18","","42","42","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17973180","2017-10-17","13:55","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17966926","2017-10-17","09:54","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17965963","2017-10-17","08:15","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17964824","2017-10-17","00:01","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17964176","2017-10-16","22:17","","42","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17962690","2017-10-16","20:16","","","40","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17960830","2017-10-16","18:16","","90","90","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17957952","2017-10-16","16:08","30","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17953954","2017-10-16","13:53","","","29","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17950917","2017-10-16","12:06","","","35","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17921819","2017-10-16","10:06","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17845806","2017-10-16","08:10","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17844937","2017-10-16","00:08","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17844323","2017-10-15","22:09","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17843372","2017-10-15","20:06","","","46","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17842428","2017-10-15","18:09","","","44","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17841242","2017-10-15","16:01","","48","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17840355","2017-10-15","14:10","","29","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17838906","2017-10-14","20:17","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17838632","2017-10-14","18:13","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17837335","2017-10-14","14:19","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17836447","2017-10-14","11:57","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17835554","2017-10-13","20:08","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17835025","2017-10-13","18:10","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17831229","2017-10-13","14:00","","","6<br />","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17828897","2017-10-13","11:55","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17826924","2017-10-13","09:57","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17825953","2017-10-13","08:20","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17825225","2017-10-13","00:03","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17824535","2017-10-12","22:09","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17823540","2017-10-12","20:16","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17821832","2017-10-12","18:13","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17819239","2017-10-12","16:03","","","26","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17815925","2017-10-12","13:52","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17812946","2017-10-12","11:55","","","18","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17810257","2017-10-12","09:52","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17809313","2017-10-12","08:21","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17807937","2017-10-12","00:06","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17807252","2017-10-11","22:09","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17805757","2017-10-11","20:00","","","33","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17804034","2017-10-11","18:15","","","39","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17800808","2017-10-11","15:56","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17797822","2017-10-11","14:10","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17794166","2017-10-11","11:58","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17791193","2017-10-11","09:54","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17790030","2017-10-11","08:14","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17788888","2017-10-11","00:07","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17788088","2017-10-10","22:05","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17786730","2017-10-10","20:06","11","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17784380","2017-10-10","17:56","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17781731","2017-10-10","16:11","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17778012","2017-10-10","13:59","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17774281","2017-10-10","11:51","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17771854","2017-10-10","10:11","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17740004","2017-10-06","16:04","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17737590","2017-10-06","13:58","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17735304","2017-10-06","11:59","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o17733160","2017-10-06","09:58","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
